1	256.0	256.0	256.0	
2	256.0	256.0	256.0	
3	256.0	256.0	256.0	
4	256.0	256.0	256.0	
5	256.0	256.0	256.0	
6	256.0	256.0	256.0	
7	256.0	256.0	256.0	
8	256.0	256.0	256.0	
9	256.0	256.0	256.0	
10	256.0	256.0	256.0	
11	256.0	256.0	256.0	
12	256.0	256.0	256.0	
13	224.0	256.0	256.0	
14	224.0	256.0	256.0	
15	224.0	256.0	256.0	
16	224.0	256.0	256.0	
17	224.0	256.0	256.0	
18	224.0	256.0	256.0	
19	224.0	256.0	256.0	
20	224.0	256.0	256.0	
21	224.0	240.0	256.0	
22	224.0	240.0	256.0	
23	224.0	240.0	256.0	
24	224.0	240.0	256.0	
25	224.0	240.0	256.0	
26	224.0	240.0	256.0	
27	224.0	240.0	256.0	
28	224.0	240.0	256.0	
29	224.0	240.0	256.0	
30	224.0	240.0	256.0	
31	224.0	240.0	256.0	
32	224.0	240.0	256.0	
33	224.0	240.0	256.0	
34	224.0	240.0	256.0	
35	224.0	240.0	256.0	
36	192.0	224.0	248.0	
37	192.0	224.0	240.0	
38	192.0	224.0	240.0	
39	192.0	224.0	240.0	
40	192.0	224.0	240.0	
41	224.0	240.0	248.0	
42	192.0	240.0	248.0	
43	192.0	240.0	248.0	
44	224.0	240.0	248.0	
45	224.0	240.0	248.0	
46	224.0	240.0	248.0	
47	224.0	240.0	248.0	
48	224.0	240.0	248.0	
49	192.0	240.0	248.0	
50	160.0	208.0	240.0	
51	160.0	208.0	240.0	
52	192.0	240.0	248.0	
53	192.0	240.0	248.0	
54	192.0	240.0	248.0	
55	192.0	240.0	248.0	
56	192.0	240.0	248.0	
57	192.0	224.0	248.0	
58	224.0	224.0	248.0	
59	224.0	224.0	248.0	
60	192.0	224.0	248.0	
61	192.0	224.0	248.0	
62	192.0	224.0	248.0	
63	192.0	224.0	248.0	
64	192.0	224.0	248.0	
65	192.0	224.0	248.0	
66	160.0	224.0	232.0	
67	160.0	240.0	240.0	
68	160.0	224.0	248.0	
69	160.0	224.0	248.0	
70	160.0	224.0	248.0	
71	128.0	208.0	240.0	
72	128.0	224.0	248.0	
73	128.0	224.0	240.0	
74	160.0	224.0	240.0	
75	128.0	208.0	240.0	
76	128.0	208.0	240.0	
77	128.0	208.0	240.0	
78	128.0	208.0	240.0	
79	160.0	208.0	240.0	
80	128.0	192.0	240.0	
81	128.0	192.0	240.0	
82	128.0	208.0	248.0	
83	128.0	192.0	248.0	
84	128.0	192.0	240.0	
85	128.0	192.0	240.0	
86	128.0	192.0	240.0	
87	128.0	208.0	240.0	
88	128.0	192.0	240.0	
89	128.0	192.0	240.0	
90	128.0	192.0	240.0	
91	128.0	192.0	232.0	
92	96.0	176.0	224.0	
93	128.0	192.0	232.0	
94	128.0	192.0	232.0	
95	128.0	192.0	232.0	
96	96.0	192.0	224.0	
97	96.0	192.0	224.0	
98	64.0	176.0	224.0	
99	96.0	192.0	224.0	
100	128.0	192.0	224.0	
101	64.0	176.0	216.0	
102	96.0	192.0	224.0	
103	96.0	192.0	232.0	
104	64.0	176.0	224.0	
105	64.0	176.0	224.0	
106	96.0	176.0	224.0	
107	64.0	176.0	224.0	
108	64.0	192.0	224.0	
109	96.0	176.0	224.0	
110	64.0	176.0	224.0	
111	64.0	176.0	224.0	
112	64.0	160.0	224.0	
113	64.0	160.0	224.0	
114	64.0	176.0	224.0	
115	64.0	160.0	224.0	
116	64.0	160.0	224.0	
117	64.0	176.0	224.0	
118	64.0	160.0	224.0	
119	32.0	144.0	216.0	
120	32.0	160.0	216.0	
121	0.0	144.0	208.0	
122	-32.0	144.0	208.0	
123	-32.0	144.0	208.0	
124	-32.0	144.0	216.0	
125	-32.0	144.0	208.0	
126	-32.0	144.0	208.0	
127	0.0	144.0	208.0	
128	-32.0	128.0	200.0	
129	0.0	128.0	200.0	
130	0.0	112.0	208.0	
131	0.0	112.0	200.0	
132	0.0	112.0	200.0	
133	0.0	112.0	208.0	
134	0.0	112.0	200.0	
135	0.0	128.0	200.0	
136	32.0	128.0	208.0	
137	0.0	128.0	200.0	
138	0.0	128.0	200.0	
139	32.0	144.0	208.0	
140	0.0	128.0	200.0	
141	32.0	144.0	208.0	
142	32.0	144.0	208.0	
143	32.0	144.0	208.0	
144	0.0	144.0	200.0	
145	32.0	144.0	200.0	
146	32.0	144.0	192.0	
147	0.0	144.0	192.0	
148	32.0	144.0	192.0	
149	0.0	144.0	192.0	
150	0.0	144.0	192.0	
151	0.0	144.0	200.0	
152	0.0	128.0	192.0	
153	0.0	144.0	200.0	
154	0.0	144.0	200.0	
155	0.0	128.0	200.0	
156	0.0	144.0	200.0	
157	-32.0	128.0	200.0	
158	-32.0	128.0	200.0	
159	-32.0	128.0	200.0	
160	-32.0	128.0	200.0	
161	-64.0	112.0	192.0	
162	-32.0	128.0	200.0	
163	-64.0	112.0	192.0	
164	-64.0	112.0	192.0	
165	-64.0	96.0	192.0	
166	-64.0	96.0	192.0	
167	-64.0	96.0	192.0	
168	-96.0	96.0	184.0	
169	-32.0	112.0	200.0	
170	-64.0	112.0	200.0	
171	-64.0	96.0	184.0	
172	-64.0	96.0	192.0	
173	-64.0	96.0	184.0	
174	-32.0	112.0	192.0	
175	-32.0	112.0	192.0	
176	-64.0	80.0	184.0	
177	-96.0	96.0	184.0	
178	-96.0	80.0	184.0	
179	-32.0	112.0	192.0	
180	-32.0	112.0	192.0	
181	-32.0	112.0	184.0	
182	-64.0	112.0	184.0	
183	-64.0	112.0	184.0	
184	-32.0	112.0	184.0	
185	-64.0	80.0	176.0	
186	-64.0	80.0	176.0	
187	-128.0	80.0	168.0	
188	-160.0	64.0	160.0	
189	-192.0	48.0	152.0	
190	-192.0	32.0	152.0	
191	-160.0	48.0	160.0	
192	-224.0	48.0	144.0	
193	-160.0	64.0	160.0	
194	-160.0	64.0	152.0	
195	-128.0	48.0	160.0	
196	-96.0	48.0	160.0	
197	-64.0	48.0	160.0	
198	-64.0	48.0	160.0	
199	-96.0	48.0	160.0	
200	-64.0	32.0	160.0	
201	-96.0	48.0	152.0	
202	-64.0	64.0	160.0	
203	-64.0	80.0	168.0	
204	-64.0	96.0	168.0	
205	-64.0	112.0	168.0	
206	-96.0	96.0	152.0	
207	-64.0	96.0	160.0	
208	-64.0	112.0	168.0	
209	-32.0	112.0	176.0	
210	-96.0	96.0	168.0	
211	-96.0	96.0	160.0	
212	-96.0	96.0	160.0	
213	-96.0	96.0	160.0	
214	-32.0	112.0	168.0	
215	-64.0	112.0	168.0	
216	-64.0	112.0	160.0	
217	-96.0	112.0	168.0	
218	-64.0	96.0	168.0	
219	-64.0	96.0	176.0	
220	-96.0	80.0	176.0	
221	-64.0	96.0	192.0	
222	-96.0	112.0	192.0	
223	-96.0	96.0	184.0	
224	-96.0	96.0	192.0	
225	-96.0	80.0	184.0	
226	-96.0	96.0	184.0	
227	-96.0	96.0	184.0	
228	-64.0	96.0	184.0	
229	-96.0	96.0	184.0	
230	-96.0	80.0	184.0	
231	-96.0	80.0	184.0	
232	-96.0	80.0	184.0	
233	-96.0	80.0	184.0	
234	-64.0	96.0	184.0	
235	-64.0	96.0	184.0	
236	-64.0	112.0	184.0	
237	-64.0	96.0	184.0	
238	-64.0	96.0	192.0	
239	-64.0	96.0	184.0	
240	-96.0	80.0	176.0	
