0.0	36.0	12.0	16.07843137254902	1115.0	0.0	11.0	
0.567	37.0	12.0	15.686274509803921	1115.0	0.0	11.0	
1.196	38.0	12.0	16.07843137254902	1116.0	0.0	11.0	
1.823	39.0	12.0	15.686274509803921	1123.0	0.0	11.0	
2.448	41.0	12.0	16.07843137254902	1127.0	0.0	11.0	
3.087	42.0	12.0	16.07843137254902	1124.0	0.0	11.0	
3.706	43.0	12.0	16.07843137254902	1105.0	0.0	11.0	
4.342	44.0	13.0	15.686274509803921	1122.0	0.0	12.0	
4.964	47.0	13.0	16.07843137254902	1125.0	0.0	11.0	
5.59	48.0	13.0	16.07843137254902	1115.0	0.0	12.0	
6.217	49.0	13.0	16.07843137254902	1130.0	0.0	12.0	
6.857	50.0	13.0	16.07843137254902	1122.0	0.0	12.0	
7.504	52.0	13.0	16.07843137254902	1128.0	0.0	12.0	
8.113	53.0	13.0	18.431372549019606	1602.0	0.0	13.0	
8.748	54.0	13.0	23.137254901960784	1044.0	1.0	13.0	
9.38	56.0	13.0	16.862745098039216	1370.0	3.0	14.0	
10.003	57.0	13.0	15.686274509803921	1110.0	3.0	14.0	
10.628	59.0	13.0	16.862745098039216	1207.0	2.0	14.0	
11.262	60.0	13.0	15.294117647058824	1222.0	3.0	15.0	
11.885	62.0	13.0	18.823529411764707	1213.0	1.0	15.0	
12.518	63.0	13.0	16.07843137254902	1099.0	1.0	15.0	
13.142	64.0	13.0	15.294117647058824	1121.0	1.0	15.0	
13.775	65.0	13.0	17.647058823529413	1337.0	1.0	16.0	
14.397	67.0	14.0	19.215686274509803	1249.0	5.0	16.0	
15.029	68.0	13.0	18.823529411764707	1417.0	10.0	17.0	
15.666	69.0	13.0	16.862745098039216	1825.0	13.0	17.0	
16.303	70.0	13.0	17.647058823529413	1216.0	14.0	18.0	
16.937	72.0	13.0	15.686274509803921	1101.0	15.0	18.0	
17.573	73.0	13.0	15.686274509803921	1084.0	13.0	18.0	
18.21	74.0	14.0	16.07843137254902	1087.0	12.0	19.0	
18.848	76.0	14.0	19.215686274509803	1280.0	12.0	19.0	
19.487	77.0	14.0	19.607843137254903	1082.0	15.0	19.0	
20.131	78.0	14.0	20.0	1267.0	17.0	20.0	
20.761	79.0	14.0	21.568627450980394	1425.0	20.0	20.0	
21.399	81.0	14.0	21.96078431372549	1629.0	22.0	20.0	
22.035	82.0	14.0	26.274509803921568	1892.0	26.0	21.0	
22.669	83.0	14.0	15.294117647058824	1250.0	26.0	21.0	
23.309	84.0	14.0	21.176470588235293	1278.0	25.0	21.0	
23.947	87.0	14.0	23.137254901960784	1303.0	26.0	22.0	
24.583	88.0	13.0	14.901960784313726	1275.0	26.0	22.0	
25.221	89.0	13.0	15.686274509803921	1107.0	23.0	23.0	
25.859	91.0	13.0	15.294117647058824	1064.0	20.0	23.0	
26.499	92.0	13.0	15.294117647058824	1054.0	16.0	24.0	
27.134	93.0	13.0	15.294117647058824	1058.0	3.0	24.0	
27.771	94.0	13.0	16.07843137254902	1045.0	0.0	25.0	
28.405	97.0	14.0	16.07843137254902	1071.0	0.0	25.0	
29.042	98.0	14.0	15.686274509803921	1050.0	0.0	25.0	
29.678	99.0	13.0	15.294117647058824	1035.0	0.0	26.0	
30.317	100.0	14.0	15.294117647058824	1042.0	0.0	27.0	
30.952	102.0	13.0	15.294117647058824	1023.0	0.0	27.0	
31.591	103.0	13.0	15.294117647058824	1032.0	0.0	27.0	
32.229	105.0	14.0	15.294117647058824	1018.0	0.0	28.0	
32.868	107.0	14.0	15.686274509803921	1019.0	0.0	28.0	
33.504	108.0	13.0	15.294117647058824	1018.0	0.0	29.0	
34.139	109.0	14.0	15.686274509803921	1019.0	0.0	29.0	
34.784	110.0	14.0	15.294117647058824	1010.0	0.0	29.0	
35.419	112.0	13.0	15.294117647058824	994.0	0.0	30.0	
36.063	113.0	14.0	15.294117647058824	1003.0	0.0	30.0	
36.696	114.0	14.0	24.313725490196077	2133.0	0.0	31.0	
37.337	115.0	14.0	24.705882352941178	1536.0	7.0	31.0	
37.977	117.0	14.0	22.352941176470587	1968.0	15.0	31.0	
38.614	118.0	14.0	14.901960784313726	1214.0	15.0	31.0	
39.25	119.0	14.0	21.568627450980394	1248.0	17.0	32.0	
39.883	120.0	14.0	21.176470588235293	1514.0	21.0	32.0	
40.521	122.0	14.0	26.666666666666668	1876.0	26.0	32.0	
41.162	123.0	14.0	14.509803921568627	1170.0	28.0	32.0	
41.797	124.0	14.0	21.96078431372549	1435.0	28.0	33.0	
42.437	125.0	14.0	28.235294117647058	1615.0	32.0	33.0	
43.073	127.0	14.0	29.019607843137255	1831.0	37.0	33.0	
43.709	128.0	14.0	27.45098039215686	2045.0	41.0	34.0	
44.347	129.0	13.0	14.901960784313726	1549.0	42.0	34.0	
44.987	130.0	14.0	27.058823529411764	1589.0	43.0	35.0	
45.622	132.0	14.0	26.666666666666668	1663.0	45.0	35.0	
46.261	133.0	14.0	26.666666666666668	1719.0	47.0	35.0	
46.898	134.0	14.0	26.274509803921568	1782.0	49.0	36.0	
47.532	135.0	14.0	26.274509803921568	1834.0	50.0	36.0	
48.173	138.0	14.0	26.274509803921568	1888.0	52.0	36.0	
48.809	139.0	14.0	25.49019607843137	1925.0	53.0	36.0	
49.447	140.0	13.0	25.098039215686274	1970.0	54.0	37.0	
50.082	142.0	13.0	24.705882352941178	2013.0	55.0	38.0	
50.721	143.0	13.0	25.88235294117647	2046.0	56.0	38.0	
51.359	144.0	13.0	21.568627450980394	1586.0	55.0	38.0	
51.993	145.0	13.0	21.176470588235293	1579.0	55.0	39.0	
52.626	147.0	14.0	20.784313725490197	1577.0	55.0	40.0	
53.263	148.0	13.0	22.352941176470587	1570.0	55.0	40.0	
53.9	149.0	14.0	24.705882352941178	1567.0	55.0	41.0	
54.539	150.0	14.0	23.137254901960784	1573.0	55.0	41.0	
55.175	152.0	13.0	21.96078431372549	1580.0	55.0	41.0	
55.816	153.0	13.0	21.568627450980394	1580.0	55.0	42.0	
56.454	154.0	13.0	21.176470588235293	1600.0	56.0	43.0	
57.095	155.0	13.0	18.03921568627451	1613.0	56.0	43.0	
57.735	157.0	13.0	16.862745098039216	1607.0	56.0	43.0	
58.375	158.0	14.0	17.647058823529413	1588.0	56.0	44.0	
59.01	160.0	14.0	20.392156862745097	1604.0	56.0	44.0	
59.645	162.0	14.0	21.568627450980394	1626.0	57.0	45.0	
60.284	163.0	13.0	20.784313725490197	1668.0	58.0	45.0	
60.925	164.0	13.0	14.901960784313726	1661.0	58.0	46.0	
61.561	165.0	13.0	14.901960784313726	1625.0	57.0	46.0	
62.197	167.0	13.0	14.509803921568627	1587.0	55.0	46.0	
62.834	168.0	13.0	14.509803921568627	1573.0	55.0	48.0	
63.472	169.0	14.0	14.509803921568627	1570.0	55.0	48.0	
64.108	171.0	14.0	14.509803921568627	1566.0	55.0	48.0	
64.745	172.0	14.0	14.509803921568627	1557.0	54.0	48.0	
65.379	173.0	14.0	14.509803921568627	1555.0	54.0	49.0	
66.016	174.0	14.0	14.509803921568627	1563.0	55.0	49.0	
66.659	176.0	14.0	14.509803921568627	1567.0	55.0	49.0	
67.294	177.0	14.0	14.509803921568627	1563.0	55.0	50.0	
67.929	178.0	14.0	14.509803921568627	1559.0	54.0	50.0	
68.565	179.0	14.0	14.509803921568627	1515.0	53.0	51.0	
69.208	181.0	13.0	14.509803921568627	1486.0	52.0	51.0	
69.839	182.0	14.0	14.509803921568627	1474.0	52.0	51.0	
70.48	183.0	14.0	14.509803921568627	1471.0	51.0	52.0	
71.117	184.0	14.0	14.117647058823529	1474.0	51.0	52.0	
71.757	186.0	14.0	14.509803921568627	1465.0	51.0	52.0	
72.396	187.0	14.0	14.509803921568627	1468.0	51.0	53.0	
73.035	188.0	14.0	14.117647058823529	1463.0	51.0	52.0	
73.669	189.0	14.0	14.509803921568627	1376.0	48.0	53.0	
74.311	191.0	14.0	13.72549019607843	1320.0	46.0	53.0	
74.945	193.0	14.0	14.117647058823529	1307.0	46.0	53.0	
75.584	194.0	14.0	13.72549019607843	904.0	36.0	53.0	
76.217	196.0	14.0	14.117647058823529	856.0	24.0	53.0	
76.855	197.0	14.0	13.72549019607843	841.0	19.0	54.0	
77.496	198.0	14.0	13.72549019607843	829.0	19.0	54.0	
78.132	199.0	14.0	21.568627450980394	1119.0	22.0	54.0	
78.769	201.0	14.0	20.784313725490197	1342.0	27.0	54.0	
79.408	202.0	14.0	16.862745098039216	1532.0	31.0	55.0	
80.053	203.0	14.0	18.03921568627451	1171.0	32.0	55.0	
80.689	206.0	14.0	17.647058823529413	1249.0	34.0	55.0	
81.327	207.0	14.0	13.72549019607843	1247.0	34.0	55.0	
81.965	208.0	14.0	13.333333333333334	1129.0	31.0	55.0	
82.605	209.0	14.0	14.117647058823529	849.0	29.0	55.0	
83.248	211.0	14.0	15.686274509803921	1072.0	28.0	55.0	
83.882	212.0	14.0	25.098039215686274	1177.0	32.0	56.0	
84.52	213.0	14.0	24.705882352941178	1308.0	36.0	56.0	
85.161	214.0	14.0	25.49019607843137	1425.0	39.0	56.0	
85.795	216.0	14.0	28.235294117647058	1557.0	42.0	56.0	
86.434	217.0	14.0	29.019607843137255	1685.0	46.0	57.0	
87.069	218.0	14.0	29.019607843137255	1815.0	50.0	57.0	
87.708	219.0	13.0	14.901960784313726	1533.0	51.0	57.0	
88.347	221.0	14.0	20.0	1470.0	51.0	57.0	
88.984	222.0	14.0	16.862745098039216	1469.0	51.0	57.0	
89.62	224.0	13.0	14.901960784313726	1455.0	51.0	58.0	
90.261	226.0	13.0	14.509803921568627	1398.0	49.0	58.0	
90.902	227.0	14.0	20.0	1366.0	47.0	58.0	
91.537	228.0	14.0	19.607843137254903	1363.0	48.0	58.0	
92.179	229.0	14.0	19.607843137254903	1417.0	50.0	58.0	
92.816	231.0	13.0	14.117647058823529	1375.0	48.0	59.0	
93.459	232.0	14.0	13.72549019607843	1265.0	45.0	59.0	
94.098	233.0	14.0	16.862745098039216	1269.0	43.0	59.0	
94.735	235.0	14.0	19.607843137254903	1245.0	43.0	59.0	
95.376	236.0	14.0	21.568627450980394	1281.0	45.0	60.0	
96.01	237.0	14.0	23.137254901960784	1329.0	46.0	60.0	
96.647	238.0	14.0	22.745098
