1	312	246
2	87	41
3	83	41
4	70	41
5	72	41
6	70	41
7	77	41
8	62	41
9	64	41
10	69	41
11	71	41
12	70	41
13	71	41
14	72	41
15	72	41
16	72	41
17	75	41
18	75	41
19	74	41
20	73	41
21	83	41
22	75	41
23	74	41
24	74	41
25	76	41
26	79	41
27	71	41
28	71	41
29	71	41
30	78	41
31	77	41
32	70	41
33	70	41
34	72	41
35	72	41
36	75	41
37	75	41
38	71	41
39	66	41
40	73	41
41	70	41
42	73	41
43	76	41
44	80	41
45	77	41
46	70	41
47	85	41
48	81	41
49	68	41
50	71	41
51	71	41
52	65	41
53	63	41
54	64	41
55	68	41
56	66	41
57	68	41
58	67	41
59	67	41
60	66	41
61	79	41
62	66	41
63	69	41
64	65	41
65	65	41
66	65	41
67	66	41
68	66	41
69	65	41
70	66	41
71	62	41
72	67	41
73	68	41
74	76	41
75	65	41
76	63	41
77	65	41
78	70	41
79	69	41
80	74	41
81	70	41
82	66	41
83	67	41
84	67	41
85	68	41
86	72	41
87	67	41
88	68	41
89	70	41
90	68	41
91	70	41
92	68	41
93	67	41
94	68	41
95	68	41
96	74	41
97	64	41
98	64	41
99	65	41
100	63	41
101	70	41
102	76	41
103	65	41
104	65	41
105	68	41
106	65	41
107	65	41
108	68	41
109	71	41
110	67	41
111	71	41
112	73	41
113	72	41
114	74	41
115	76	41
116	74	41
117	75	41
118	75	41
119	73	41
120	74	41
121	77	41
122	78	41
123	79	41
124	75	41
125	71	41
126	75	41
127	75	41
128	74	41
129	81	41
130	74	41
131	69	41
132	72	41
133	75	41
134	71	41
135	75	41
136	74	41
137	76	41
138	82	41
139	70	41
140	68	41
141	71	41
142	69	41
143	80	41
144	72	41
145	89	41
146	79	41
147	74	41
148	70	41
149	70	41
150	72	41
151	68	41
152	70	41
153	73	41
154	73	41
155	75	41
156	75	41
157	74	41
158	78	41
159	79	41
160	85	41
161	80	41
162	79	41
163	77	41
164	67	41
165	72	41
166	71	41
167	72	41
168	68	41
169	65	41
170	73	41
171	67	41
172	70	41
173	70	41
174	66	41
175	66	41
176	65	41
177	64	41
178	64	41
179	64	41
180	63	41
181	63	41
182	66	41
183	66	41
184	64	41
185	67	41
186	68	41
187	65	41
188	64	41
189	65	41
190	65	41
191	68	41
192	66	41
193	68	41
194	69	41
195	67	41
196	69	41
197	68	41
198	70	41
199	67	41
200	68	41
201	80	41
202	79	41
