1	297	246
2	68	41
3	66	41
4	68	41
5	67	41
6	65	41
7	66	41
8	64	41
9	67	41
10	66	41
11	73	41
12	64	41
13	62	41
14	66	41
15	63	41
16	64	41
17	65	41
18	66	41
19	65	41
20	70	41
21	58	41
22	63	41
23	70	41
24	67	41
25	66	41
26	66	41
27	70	41
28	76	41
29	64	41
30	62	41
31	67	41
32	64	41
33	64	41
34	68	41
35	64	41
36	65	41
37	74	41
38	76	41
39	79	41
40	77	41
41	75	41
42	75	41
43	75	41
44	75	41
45	74	41
46	73	41
47	75	41
48	80	41
49	75	41
50	77	41
51	80	41
52	84	41
53	77	41
54	73	41
55	73	41
56	77	41
57	75	41
58	77	41
59	75	41
60	78	41
61	79	41
62	74	41
63	95	41
64	73	41
65	76	41
66	73	41
67	72	41
68	76	41
69	74	41
70	73	41
71	75	41
72	81	41
73	72	41
74	71	41
75	81	41
76	107	41
77	71	41
78	72	41
79	72	41
80	71	41
81	73	41
82	72	41
83	69	41
84	72	41
85	70	41
86	72	41
87	73	41
88	70	41
89	70	41
90	70	41
91	77	41
92	72	41
93	88	41
94	78	41
95	104	41
96	68	41
97	69	41
98	71	41
99	72	41
100	67	41
101	72	41
102	68	41
103	74	41
104	73	41
105	70	41
106	74	41
107	72	41
108	71	41
109	73	41
110	122	41
111	68	41
112	69	41
113	75	41
114	81	41
115	85	41
116	78	41
117	75	41
118	76	41
119	76	41
120	80	41
121	78	41
122	74	41
