-109	1
0	-1
-38	-2
33	-3
-76	1
38	6
-109	-1
109	-2
-38	-1
38	4
76	2
0	-4
-38	-2
-76	-2
-109	5
-33	4
38	-3
38	0
76	2
114	2
-33	-1
-71	-2
-109	-2
0	-1
-33	5
76	-1
0	-4
-38	-2
109	1
0	1
-76	-4
-5	-3
66	-3
104	2
71	5
-114	-3
-81	-5
28	-1
-5	5
71	4
33	-2
-5	-2
-43	-2
-76	5
-109	5
71	-4
-114	-3
-76	2
-109	5
38	1
0	-2
71	-3
-76	-1
38	6
76	2
0	-4
0	0
38	2
76	2
76	0
-109	-3
-38	-3
-38	0
0	2
109	-1
71	-2
-38	1
38	4
38	0
0	-2
-38	-2
-38	0
-71	5
-33	2
0	-5
-76	-4
-38	2
38	4
-109	-1
-76	-5
-5	-3
-5	0
0	7
38	2
33	-7
-43	-4
-114	3
0	6
109	-1
33	-4
104	-3
-114	2
-109	7
0	-1
-76	-4
-114	-2
-76	2
0	4
109	-1
71	-2
-76	-1
71	1
-109	4
-109	0
-109	0
38	1
-71	1
-71	0
-109	-2
109	-2
109	0
38	3
-71	1
0	-3
-38	-2
38	4
-33	3
38	-3
109	-3
109	0
38	3
5	5
76	-3
109	-5
109	0
38	3
-33	3
0	-5
-114	-6
-5	-1
71	4
-109	4
-38	-3
33	-3
-76	1
0	4
-71	3
0	-3
71	-3
-76	-1
109	3
38	3
109	-3
109	0
-109	2
76	3
76	0
38	-2
38	0
38	0
76	2
-33	1
-109	-4
38	1
-33	3
-33	0
-109	-4
71	-4
71	0
-38	1
-38	0
-114	-4
104	-2
-114	2
-38	4
71	-1
66	-7
-81	-1
104	3
71	5
109	2
33	-4
-5	-2
71	4
38	5
0	-2
33	-5
-76	1
71	1
0	3
-109	1
-38	-3
-38	0
0	2
-71	3
38	-1
-109	-1
38	1
38	0
-71	1
38	-1
0	-2
109	-1
0	1
0	0
71	-3
71	0
109	2
-109	2
-109	0
109	-2
0	1
-33	5
5	2
-109	-6
-76	-5
-38	2
-109	3
-109	0
-38	-3
