0.0	82	25.14	1018.85
0.329	82	25.14	1018.85
1.326	82	25.13	1018.85
2.327	82	25.13	1018.85
3.327	82	25.14	1018.88
4.326	82	25.14	1018.88
5.326	82	25.13	1018.81
6.343	82	25.13	1018.81
7.328	82	25.14	1018.84
8.329	82	25.14	1018.84
9.331	82	25.13	1018.89
10.331	82	25.13	1018.89
11.331	82	25.13	1018.86
12.331	82	25.13	1018.86
13.332	82	25.14	1018.89
14.337	82	25.14	1018.89
15.333	83	25.13	1018.83
16.342	83	25.13	1018.83
17.335	83	25.13	1018.78
18.344	83	25.13	1018.78
19.335	83	25.13	1018.83
