1	256.0	256.0	256.0	
2	256.0	256.0	256.0	
3	256.0	256.0	256.0	
4	256.0	256.0	256.0	
5	256.0	256.0	256.0	
6	256.0	256.0	256.0	
7	256.0	256.0	256.0	
8	256.0	256.0	256.0	
9	-704.0	256.0	256.0	
10	-1664.0	256.0	256.0	
11	-2592.0	256.0	256.0	
12	-3584.0	256.0	256.0	
13	-4544.0	256.0	256.0	
14	-5472.0	256.0	256.0	
15	-6400.0	256.0	256.0	
16	-7360.0	256.0	256.0	
17	-8352.0	-224.0	256.0	
18	-9312.0	-704.0	256.0	
19	-10304.0	-1168.0	256.0	
20	-11264.0	-1664.0	256.0	
21	-12224.0	-2144.0	256.0	
22	-13184.0	-2608.0	256.0	
23	-14080.0	-3072.0	256.0	
24	-15040.0	-3552.0	256.0	
25	-16000.0	-4048.0	256.0	
26	-16960.0	-4528.0	256.0	
27	-17920.0	-5024.0	256.0	
28	-18848.0	-5504.0	256.0	
29	-19776.0	-5984.0	256.0	
30	-20736.0	-6464.0	256.0	
31	-21696.0	-6912.0	256.0	
32	-22656.0	-7392.0	256.0	
33	-23616.0	-7872.0	16.0	
34	-24544.0	-8352.0	-224.0	
35	-25504.0	-8832.0	-456.0	
36	-26464.0	-9296.0	-704.0	
37	-27392.0	-9760.0	-944.0	
38	-28320.0	-10240.0	-1176.0	
39	-29248.0	-10720.0	-1408.0	
40	-30208.0	-11200.0	-1648.0	
41	-31136.0	-11680.0	-1896.0	
42	-32096.0	-12144.0	-2136.0	
43	-32896.0	-12624.0	-2384.0	
44	-33856.0	-13104.0	-2624.0	
45	-34848.0	-13568.0	-2864.0	
46	-35808.0	-14032.0	-3104.0	
47	-36768.0	-14496.0	-3328.0	
48	-37728.0	-14976.0	-3568.0	
49	-38720.0	-15440.0	-3808.0	
50	-39680.0	-15920.0	-4048.0	
51	-40640.0	-16320.0	-4288.0	
52	-41600.0	-16800.0	-4520.0	
53	-42528.0	-17296.0	-4752.0	
54	-43520.0	-17776.0	-4992.0	
55	-44480.0	-18256.0	-5232.0	
56	-45408.0	-18736.0	-5472.0	
57	-46368.0	-19232.0	-5712.0	
58	-47328.0	-19712.0	-5944.0	
59	-48288.0	-20192.0	-6184.0	
60	-49248.0	-20672.0	-6424.0	
61	-50208.0	-21136.0	-6656.0	
62	-51136.0	-21632.0	-6888.0	
63	-52000.0	-22112.0	-7120.0	
64	-52960.0	-22576.0	-7360.0	
65	-53952.0	-23056.0	-7592.0	
66	-54784.0	-23536.0	-7832.0	
67	-55680.0	-24016.0	-8032.0	
68	-56608.0	-24496.0	-8272.0	
69	-57568.0	-24976.0	-8520.0	
70	-58560.0	-25440.0	-8760.0	
71	-59520.0	-25872.0	-9000.0	
72	-60448.0	-26352.0	-9240.0	
73	-61408.0	-26848.0	-9488.0	
74	-62336.0	-27248.0	-9720.0	
75	-63296.0	-27696.0	-9960.0	
76	-64256.0	-28160.0	-10200.0	
77	-65216.0	-28640.0	-10432.0	
78	-66208.0	-29136.0	-10680.0	
79	-67168.0	-29616.0	-10920.0	
80	-68128.0	-30080.0	-11152.0	
81	-69088.0	-30560.0	-11392.0	
82	-70048.0	-31040.0	-11632.0	
83	-70880.0	-31520.0	-11872.0	
84	-71840.0	-32000.0	-12112.0	
85	-72800.0	-32480.0	-12352.0	
86	-73792.0	-32976.0	-12584.0	
87	-74752.0	-33456.0	-12800.0	
88	-75712.0	-33936.0	-13040.0	
89	-76672.0	-34416.0	-13288.0	
90	-77664.0	-34896.0	-13496.0	
91	-78592.0	-35312.0	-13720.0	
92	-79552.0	-35792.0	-13952.0	
93	-80512.0	-36272.0	-14192.0	
94	-81472.0	-36768.0	-14440.0	
95	-82400.0	-37232.0	-14672.0	
96	-83328.0	-37712.0	-14904.0	
97	-84288.0	-38192.0	-15144.0	
98	-85248.0	-38688.0	-15384.0	
99	-86208.0	-39152.0	-15624.0	
100	-87168.0	-39632.0	-15864.0	
101	-88096.0	-40112.0	-16104.0	
102	-89056.0	-40592.0	-16352.0	
103	-90016.0	-41072.0	-16592.0	
104	-90976.0	-41536.0	-16832.0	
105	-91904.0	-42016.0	-17072.0	
106	-92864.0	-42496.0	-17312.0	
107	-93856.0	-42976.0	-17520.0	
108	-94816.0	-43456.0	-17760.0	
109	-95776.0	-43920.0	-18000.0	
110	-96736.0	-44400.0	-18248.0	
111	-97664.0	-44864.0	-18480.0	
112	-98624.0	-45344.0	-18720.0	
113	-99584.0	-45808.0	-18960.0	
114	-100512.0	-46288.0	-19208.0	
115	-101472.0	-46768.0	-19432.0	
116	-102432.0	-47248.0	-19672.0	
117	-103392.0	-47728.0	-19912.0	
118	-104352.0	-48208.0	-20152.0	
119	-105344.0	-48688.0	-20392.0	
120	-106272.0	-49168.0	-20624.0	
121	-107232.0	-49648.0	-20864.0	
122	-108192.0	-50112.0	-21104.0	
123	-109088.0	-50608.0	-21344.0	
124	-110016.0	-51088.0	-21584.0	
125	-110944.0	-51568.0	-21816.0	
126	-111840.0	-52048.0	-22056.0	
127	-112832.0	-52544.0	-22296.0	
128	-113792.0	-53008.0	-22536.0	
129	-114752.0	-53488.0	-22768.0	
130	-115712.0	-53968.0	-23008.0	
131	-116672.0	-54416.0	-23256.0	
132	-117632.0	-54880.0	-23496.0	
133	-118560.0	-55344.0	-23736.0	
134	-119520.0	-55792.0	-23976.0	
135	-120480.0	-56288.0	-24216.0	
136	-121440.0	-56768.0	-24456.0	
137	-122400.0	-57248.0	-24696.0	
138	-123360.0	-57728.0	-24928.0	
139	-124288.0	-58208.0	-25176.0	
140	-125248.0	-58688.0	-25416.0	
141	-126176.0	-59152.0	-25656.0	
142	-127136.0	-59632.0	-25896.0	
143	-128096.0	-60112.0	-26144.0	
144	-128896.0	-60592.0	-26376.0	
145	-129728.0	-61072.0	-26616.0	
146	-130624.0	-61552.0	-26856.0	
147	-131584.0	-62016.0	-27080.0	
148	-132544.0	-62496.0	-27312.0	
149	-133440.0	-62944.0	-27536.0	
150	-134400.0	-63424.0	-27760.0	
151	-135360.0	-63904.0	-28008.0	
152	-136320.0	-64304.0	-28248.0	
153	-137248.0	-64720.0	-28488.0	
154	-138048.0	-65168.0	-28728.0	
155	-138848.0	-65648.0	-28968.0	
156	-139680.0	-66128.0	-29208.0	
157	-140544.0	-66592.0	-29440.0	
158	-140768.0	-67072.0	-29680.0	
159	-141696.0	-67552.0	-29920.0	
160	-142656.0	-68032.0	-30160.0	
161	-143616.0	-68496.0	-30400.0	
162	-144576.0	-68896.0	-30640.0	
163	-145568.0	-69296.0	-30872.0	
164	-146528.0	-69712.0	-31112.0	
165	-147488.0	-70144.0	-31344.0	
166	-148416.0	-70256.0	-31584.0	
167	-149312.0	-70720.0	-31824.0	
168	-150112.0	-71200.0	-32024.0	
169	-151008.0	-71680.0	-32232.0	
170	-152000.0	-72160.0	-32456.0	
171	-152928.0	-72656.0	-32696.0	
172	-153888.0	-73136.0	-32936.0	
173	-154784.0	-73616.0	-33168.0	
174	-155744.0	-74080.0	-33408.0	
175	-156704.0	-74528.0	-33648.0	
176	-157472.0	-74928.0	-33888.0	
177	-158272.0	-75376.0	-34120.0	
178	-159072.0	-75872.0	-34320.0	
179	-159968.0	-76336.0	-34520.0	
180	-160928.0	-76816.0	-34728.0	
181	-161920.0	-77264.0	-34944.0	
182	-162848.0	-77744.0	-35000.0	
183	-163808.0	-78224.0	-35232.0	
184	-164768.0	-78608.0	-35472.0	
185	-165760.0	-79008.0	-35712.0	
186	-166624.0	-79408.0	-35952.0	
187	-167424.0	-79856.0	-36200.0	
188	-168320.0	-80336.0	-36440.0	
189	-169312.0	-80832.0	-36680.0	
190	-170272.0	-81296.0	-36912.0	
191	-171264.0	-81776.0	-37136.0	
192	-172192.0	-82256.0	-37336.0	
193	-173152.0	-82752.0	-37560.0	
194	-174112.0	-83184.0	-37808.0	
195	-174976.0	-83584.0	-38040.0	
196	-175808.0	-84032.0	-38280.0	
197	-176704.0	-84528.0	-38504.0	
198	-177664.0	-85008.0	-38744.0	
199	-178624.0	-85504.0	-38984.0	
200	-179584.0	-85968.0	-39176.0	
201	-180576.0	-86448.0	-39376.0	
202	-181312.0	-86928.0	-39576.0	
203	-182208.0	-87360.0	-39800.0	
204	-183168.0	-87776.0	-40040.0	
205	-183936.0	-88224.0	-40288.0	
206	-184768.0	-88704.0	-40520.0	
207	-185728.0	-89184.0	-40760.0	
208	-186688.0	-89664.0	-41000.0	
209	-187648.0	-90160.0	-41248.0	
210	-188608.0	-90528.0	-41464.0	
211	-189568.0	-90976.0	-41664.0	
212	-190528.0	-91456.0	-41888.0	
213	-191488.0	-91840.0	-42136.0	
214	-192224.0	-92256.0	-42376.0	
215	-193088.0	-92736.0	-42624.0	
216	-194016.0	-93216.0	-42856.0	
217	-194976.0	-93696.0	-43096.0	
218	-195936.0	-94176.0	-43336.0	
219	-196896.0	-94656.0	-43552.0	
220	-197824.0	-95120.0	-43752.0	
221	-198816.0	-95600.0	-43976.0	
222	-199776.0	-95968.0	-44216.0	
223	-200736.0	-96400.0	-44456.0	
224	-201632.0	-96864.0	-44696.0	
225	-202400.0	-97344.0	-44944.0	
226	-203168.0	-97840.0	-45136.0	
227	-204064.0	-98336.0	-45368.0	
228	-205088.0	-98832.0	-45616.0	
229	-205952.0	-99280.0	-45784.0	
230	-206944.0	-99760.0	-45992.0	
231	-207904.0	-100240.0	-46232.0	
232	-208864.0	-100688.0	-46472.0	
233	-209504.0	-101072.0	-46712.0	
234	-209472.0	-101440.0	-46952.0	
