0.0	6.0	12.0	16.862745098039216	0.0	0.0	10.0	
0.597	8.0	12.0	16.862745098039216	0.0	0.0	10.0	
1.258	10.0	12.0	16.862745098039216	0.0	0.0	10.0	
1.91	12.0	12.0	16.470588235294116	0.0	0.0	10.0	
2.565	13.0	12.0	29.41176470588235	0.0	255.0	11.0	
3.22	14.0	12.0	17.254901960784313	0.0	0.0	10.0	
3.871	15.0	12.0	17.254901960784313	0.0	0.0	10.0	
4.529	17.0	12.0	17.254901960784313	0.0	0.0	11.0	
5.186	18.0	12.0	17.254901960784313	0.0	0.0	10.0	
5.84	19.0	12.0	17.647058823529413	0.0	0.0	10.0	
6.501	20.0	11.0	15.686274509803921	1305.0	0.0	10.0	
7.151	22.0	11.0	15.686274509803921	1132.0	0.0	10.0	
7.806	23.0	11.0	15.686274509803921	1112.0	0.0	10.0	
8.461	24.0	12.0	16.07843137254902	1110.0	0.0	11.0	
9.143	25.0	12.0	16.07843137254902	1107.0	0.0	11.0	
9.79	27.0	12.0	16.07843137254902	1129.0	0.0	10.0	
10.431	28.0	12.0	16.07843137254902	1134.0	0.0	10.0	
11.091	29.0	12.0	16.07843137254902	1134.0	0.0	11.0	
11.735	31.0	12.0	16.07843137254902	1107.0	0.0	11.0	
12.404	32.0	12.0	16.07843137254902	1115.0	0.0	11.0	
13.042	33.0	12.0	15.686274509803921	1115.0	0.0	11.0	
13.699	34.0	12.0	16.07843137254902	1116.0	0.0	11.0	
14.35	36.0	12.0	15.686274509803921	1123.0	0.0	11.0	
15.007	37.0	12.0	16.07843137254902	1127.0	0.0	11.0	
15.659	38.0	12.0	16.07843137254902	1124.0	0.0	11.0	
16.313	39.0	12.0	16.07843137254902	1105.0	0.0	12.0	
16.97	41.0	12.0	15.686274509803921	1122.0	0.0	11.0	
17.631	42.0	13.0	16.07843137254902	1125.0	0.0	12.0	
18.291	43.0	13.0	16.07843137254902	1115.0	0.0	12.0	
18.94	44.0	13.0	16.07843137254902	1130.0	0.0	12.0	
19.595	47.0	13.0	16.07843137254902	1122.0	0.0	12.0	
20.253	48.0	13.0	16.07843137254902	1128.0	0.0	13.0	
20.93	49.0	13.0	18.431372549019606	1602.0	0.0	13.0	
22.763	50.0	13.0	23.137254901960784	1044.0	1.0	14.0	
29.341	52.0	13.0	16.862745098039216	1370.0	3.0	14.0	
32.443	53.0	13.0	15.686274509803921	1110.0	3.0	14.0	
33.032	54.0	13.0	16.862745098039216	1207.0	2.0	15.0	
33.723	56.0	13.0	15.294117647058824	1222.0	3.0	15.0	
34.483	57.0	13.0	18.823529411764707	1213.0	1.0	15.0	
35.232	59.0	13.0	16.07843137254902	1099.0	1.0	15.0	
35.892	60.0	13.0	15.294117647058824	1121.0	1.0	16.0	
36.595	62.0	13.0	17.647058823529413	1337.0	1.0	16.0	
37.26	63.0	13.0	19.215686274509803	1249.0	5.0	17.0	
37.905	64.0	14.0	18.823529411764707	1417.0	10.0	17.0	
38.565	65.0	13.0	16.862745098039216	1825.0	13.0	18.0	
