1	0.0	0.0	0.0	
2	128.0	128.0	128.0	
3	256.0	256.0	256.0	
4	256.0	256.0	256.0	
5	256.0	256.0	256.0	
6	256.0	256.0	256.0	
7	256.0	256.0	256.0	
8	256.0	256.0	256.0	
9	288.0	256.0	256.0	
10	288.0	256.0	256.0	
11	256.0	256.0	256.0	
12	256.0	256.0	256.0	
13	256.0	256.0	256.0	
14	256.0	256.0	256.0	
15	256.0	256.0	256.0	
16	256.0	256.0	256.0	
17	256.0	272.0	256.0	
18	256.0	272.0	256.0	
19	256.0	256.0	256.0	
20	256.0	256.0	256.0	
21	256.0	256.0	256.0	
22	256.0	256.0	256.0	
23	256.0	256.0	256.0	
24	256.0	256.0	256.0	
25	224.0	256.0	256.0	
26	224.0	256.0	256.0	
27	224.0	256.0	256.0	
28	224.0	256.0	256.0	
29	224.0	256.0	256.0	
30	224.0	256.0	256.0	
31	224.0	256.0	256.0	
32	224.0	256.0	256.0	
33	224.0	240.0	264.0	
34	192.0	240.0	264.0	
35	192.0	240.0	256.0	
36	192.0	240.0	256.0	
37	192.0	240.0	256.0	
38	192.0	240.0	256.0	
39	160.0	224.0	248.0	
40	160.0	224.0	248.0	
41	192.0	240.0	256.0	
42	192.0	224.0	256.0	
43	192.0	224.0	256.0	
44	192.0	224.0	256.0	
45	192.0	224.0	256.0	
46	192.0	224.0	256.0	
47	224.0	224.0	256.0	
48	224.0	224.0	256.0	
49	192.0	224.0	248.0	
50	192.0	224.0	248.0	
51	192.0	224.0	248.0	
52	192.0	224.0	248.0	
53	192.0	224.0	248.0	
54	192.0	224.0	248.0	
55	192.0	240.0	248.0	
56	192.0	240.0	248.0	
57	192.0	224.0	248.0	
58	192.0	224.0	240.0	
59	192.0	224.0	240.0	
60	192.0	224.0	240.0	
61	192.0	224.0	240.0	
62	192.0	224.0	240.0	
63	192.0	224.0	240.0	
64	192.0	224.0	240.0	
65	192.0	224.0	240.0	
66	192.0	224.0	240.0	
67	192.0	224.0	240.0	
68	192.0	224.0	240.0	
69	160.0	224.0	240.0	
70	160.0	224.0	240.0	
71	160.0	224.0	248.0	
72	128.0	224.0	248.0	
73	128.0	224.0	240.0	
74	128.0	224.0	240.0	
75	128.0	224.0	240.0	
76	128.0	224.0	240.0	
77	128.0	208.0	240.0	
78	128.0	208.0	240.0	
