1	512.0	512.0	512.0	
2	512.0	512.0	512.0	
3	853.3333	853.3333	853.3333	
4	832.0	832.0	832.0	
5	1280.0	1280.0	1280.0	
6	1493.3334	1493.3334	1493.3334	
7	1682.2858	1682.2858	1682.2858	
8	1600.0	1600.0	1600.0	
9	1920.0	1763.5555	1763.5555	
10	2016.0	1715.2	1715.2	
11	2048.0	1722.1818	1722.1818	
12	1984.0	1600.0	1600.0	
13	1664.0	1516.3077	1516.3077	
14	1376.0	1426.2858	1426.2858	
15	1056.0	1348.2667	1348.2667	
16	960.0	1280.0	1280.0	
17	640.0	1280.0	1234.8235	
18	512.0	1264.0	1180.4445	
19	384.0	1216.0	1158.7368	
20	384.0	1184.0	1113.6	
21	384.0	1024.0	1084.9524	
22	384.0	880.0	1047.2727	
23	384.0	720.0	1012.86957	
24	416.0	688.0	992.0	
25	384.0	512.0	962.56	
26	384.0	448.0	935.38464	
27	352.0	368.0	919.7037	
28	384.0	384.0	905.1429	
29	416.0	400.0	900.4138	
30	448.0	416.0	887.4667	
31	544.0	464.0	891.871	
32	512.0	464.0	872.0	
33	544.0	464.0	872.0	
34	608.0	496.0	880.0	
35	672.0	512.0	864.0	
36	960.0	672.0	928.0	
37	1024.0	720.0	872.0	
38	1248.0	848.0	864.0	
39	1248.0	896.0	808.0	
40	1440.0	976.0	832.0	
41	1472.0	1008.0	760.0	
42	1440.0	1024.0	736.0	
43	1344.0	1008.0	688.0	
44	1056.0	1008.0	696.0	
45	928.0	976.0	688.0	
46	704.0	976.0	696.0	
47	608.0	928.0	696.0	
48	448.0	944.0	704.0	
49	384.0	928.0	696.0	
50	384.0	912.0	704.0	
51	384.0	864.0	688.0	
52	352.0	704.0	688.0	
53	384.0	656.0	688.0	
54	352.0	528.0	688.0	
55	384.0	496.0	696.0	
56	352.0	400.0	688.0	
57	384.0	384.0	696.0	
58	352.0	368.0	696.0	
59	384.0	384.0	696.0	
60	384.0	368.0	688.0	
61	384.0	384.0	680.0	
62	384.0	368.0	672.0	
63	384.0	384.0	656.0	
64	384.0	368.0	656.0	
65	384.0	384.0	656.0	
66	384.0	368.0	640.0	
67	384.0	384.0	624.0	
68	384.0	384.0	544.0	
69	384.0	384.0	520.0	
70	384.0	384.0	456.0	
71	384.0	384.0	440.0	
72	384.0	384.0	392.0	
73	352.0	368.0	376.0	
74	416.0	400.0	384.0	
75	384.0	384.0	384.0	
76	384.0	384.0	376.0	
77	352.0	368.0	376.0	
78	384.0	384.0	376.0	
79	352.0	368.0	376.0	
80	384.0	384.0	376.0	
81	384.0	368.0	376.0	
82	320.0	368.0	368.0	
83	352.0	368.0	376.0	
84	352.0	368.0	376.0	
85	384.0	368.0	376.0	
86	352.0	368.0	376.0	
87	352.0	352.0	368.0	
88	352.0	368.0	376.0	
89	352.0	368.0	368.0	
90	352.0	336.0	368.0	
91	352.0	352.0	368.0	
92	352.0	352.0	368.0	
93	320.0	352.0	360.0	
94	352.0	352.0	368.0	
95	352.0	352.0	360.0	
96	384.0	368.0	376.0	
97	384.0	368.0	368.0	
98	416.0	384.0	376.0	
99	384.0	368.0	368.0	
100	384.0	368.0	368.0	
101	384.0	352.0	360.0	
102	384.0	368.0	368.0	
103	384.0	368.0	360.0	
104	320.0	352.0	360.0	
105	320.0	352.0	360.0	
106	320.0	368.0	352.0	
107	320.0	352.0	352.0	
108	352.0	368.0	360.0	
109	384.0	384.0	368.0	
110	352.0	368.0	360.0	
111	384.0	384.0	368.0	
112	384.0	352.0	360.0	
113	384.0	352.0	360.0	
114	352.0	336.0	360.0	
115	416.0	368.0	368.0	
116	384.0	368.0	368.0	
117	352.0	368.0	360.0	
118	384.0	368.0	368.0	
119	384.0	384.0	376.0	
120	384.0	384.0	368.0	
121	448.0	416.0	384.0	
122	480.0	416.0	392.0	
123	416.0	416.0	384.0	
124	448.0	416.0	392.0	
125	512.0	432.0	408.0	
126	512.0	448.0	408.0	
127	512.0	448.0	416.0	
128	544.0	464.0	408.0	
129	512.0	480.0	416.0	
130	672.0	576.0	456.0	
131	864.0	640.0	504.0	
132	1088.0	768.0	568.0	
133	1248.0	880.0	624.0	
134	1248.0	880.0	624.0	
135	1216.0	864.0	624.0	
136	1312.0	928.0	656.0	
137	1472.0	992.0	704.0	
138	1280.0	976.0	696.0	
139	1120.0	992.0	704.0	
140	928.0	1008.0	712.0	
141	864.0	1056.0	744.0	
142	896.0	1072.0	760.0	
143	1024.0	1120.0	784.0	
144	928.0	1120.0	792.0	
