0.0	95	31.02	1007.82
0.329	95	31.02	1007.82
1.326	95	31.02	1007.8
2.326	95	31.02	1007.8
3.326	95	31.03	1007.81
4.326	96	31.03	1007.81
5.326	96	31.03	1007.84
6.327	96	31.03	1007.84
7.327	96	31.04	1007.82
8.327	96	31.04	1007.82
9.335	96	31.03	1007.83
10.329	96	31.03	1007.83
11.33	97	31.02	1007.82
12.335	260	31.02	1007.82
13.33	283	31.02	1007.87
14.331	302	31.02	1007.87
15.331	320	31.02	1007.82
16.332	338	31.02	1007.82
17.335	352	31.02	1007.84
18.333	362	31.02	1007.84
19.353	369	31.02	1007.88
