-1880	-1896
-3302	-1422
-2828	474
-2828	0
-3302	-474
-3539	-237
-3302	237
-4250	-948
-4961	-711
-5672	-711
-5672	0
-4250	1422
-3065	1185
-2354	711
-2591	-237
-2354	237
-2828	-474
-3776	-948
-4250	-474
-5672	-1422
-6146	-474
-5909	237
-5672	237
-4961	711
-4013	948
-2591	1422
-2117	474
-1643	474
-1406	237
-1406	0
-458	948
490	948
1201	711
1438	237
1912	474
1438	-474
253	-1185
-458	-711
-1406	-948
-1880	-474
-1880	0
-2117	-237
-2354	-237
-2828	-474
-2591	237
-3302	-711
-4250	-948
-4961	-711
-5435	-474
-4487	948
-2828	1659
-1406	1422
-695	711
-458	237
-458	0
-1406	-948
-1880	-474
-2591	-711
-3776	-1185
-3776	0
-4250	-474
-4724	-474
-5198	-474
-5198	0
-5672	-474
-6146	-474
-6146	0
-5672	474
-4250	1422
-2591	1659
-1406	1185
-932	474
-695	237
-221	474
-695	-474
-932	-237
-1643	-711
-2354	-711
-2591	-237
-2591	0
-3065	-474
-4013	-948
-4013	0
-4487	-474
-5435	-948
-6383	-948
-7805	-1422
-8516	-711
-7805	711
-6857	948
-6146	711
-5672	474
-4724	948
-4961	-237
-5435	-474
-5909	-474
-7094	-1185
-7331	-237
-7094	237
-6857	237
-6857	0
-5909	948
-5198	711
-5909	-711
-6620	-711
-7094	-474
-7094	0
-5909	1185
-4961	948
-4961	0
-4961	0
-4487	474
-4724	-237
-4961	-237
-4961	0
-4961	0
-4250	711
-2828	1422
-1880	948
-1406	474
-1169	237
-932	237
-2117	-1185
-2828	-711
-3539	-711
-4013	-474
-3302	711
-2354	948
-2117	237
-2354	-237
-1880	474
-2354	-474
-3302	-948
-3776	-474
-4724	-948
-4961	-237
-4487	474
-3776	711
-3065	711
-1880	1185
-458	1422
-221	237
-221	0
16	237
490	474
1675	1185
2623	948
2860	237
2860	0
3097	237
3097	0
1912	-1185
964	-948
-458	-1422
-1880	-1422
-2117	-237
-2117	0
-1643	474
-932	711
253	1185
490	237
16	-474
-458	-474
-932	-474
-458	474
727	1185
1438	711
1438	0
1201	-237
964	-237
-221	-1185
-1880	-1659
-3539	-1659
-4487	-948
-4724	-237
-4724	0
-4961	-237
-5672	-711
-5909	-237
-6620	-711
-7568	-948
-7568	0
-7094	474
-5909	1185
-4487	1422
-4013	474
-4250	-237
-4250	0
-4250	0
-4724	-474
-5672	-948
-6383	-711
-6620	-237
-6620	0
-6857	-237
-7094	-237
-7331	-237
-7331	0
-7568	-237
-8753	-1185
-9701	-948
-9938	-237
-9227	711
-8042	1185
-7094	948
-6620	474
-6146	474
-4961	1185
-4724	237
-4724	0
-4961	-237
-5198	-237
-4961	237
-4961	0
-4724	237
-4724	0
-4961	-237
-4961	0
-5909	-948
-5909	0
-5435	474
-4724	711
-4013	711
-3776	237
-4013	-237
-4013	0
-3302	711
-3302	0
-3776	-474
-3776	0
-3065	711
-1643	1422
-695	948
-221	474
253	474
490	237
490	0
-458	-948
-1406	-948
-1880	-474
-1406	474
-458	948
-221	237
-458	-237
-1406	-948
-2354	-948
-3302	-948
-4250	-948
-4724	-474
-4487	237
-3539	948
-2354	1185
-1643	711
-932	711
-458	474
16	474
-1745	-1760
-3505	-1760
-4165	-660
-3285	880
-2625	660
-2625	0
-3285	-660
-4165	-880
-4385	-220
-4605	-220
-5705	-1100
-6805	-1100
-7905	-1100
-8345	-440
-8345	0
-8125	220
-7685	440
-7245	440
-6585	660
-6805	-220
-7245	-440
-7465	-220
-7465	0
-6805	660
-6365	440
-6145	220
-6365	-220
-6585	-220
-7245	-660
-8565	-1320
-9665	-1100
-10545	-880
-10545	0
-10545	0
-10545	0
-10765	-220
-11205	-440
-10765	440
-10765	0
-10765	0
-10105	660
-9005	1100
-7465	1540
-6365	1100
-5705	660
-6145	-440
-6145	0
-5925	220
-6805	-880
-7465	-660
-8345	-880
-8785	-440
-8785	0
-8785	0
-8785	0
-9005	-220
-9225	-220
-9665	-440
-10545	-880
-10545	0
-10105	440
-9005	1100
-8125	880
-7685	440
-7465	220
-7245	220
-6805	440
-7025	-220
-7025	0
-7025	0
-6805	220
-6585	220
-6805	-220
-6805	0
-7465	-660
-7465	0
-7685	-220
-7905	-220
-7685	220
-7905	-220
-8125	-220
-8345	-220
-8565	-220
-8565	0
-8125	440
-7025	1100
-6365	660
-6145	220
-6145	0
-5925	220
-5045	880
-4605	440
-3945	660
-3725	220
-4165	-440
-4605	-440
-5705	-1100
-6585	-880
-7245	-660
-7025	220
-6585	440
-6365	220
-7025	-660
-8345	-1320
-9225	-880
-9665	-440
-10105	-440
-10325	-220
-10105	220
-9445	660
-8785	660
-8125	660
-7685	440
-7905	-220
-8125	-220
-8345	-220
-8345	0
-7905	440
-7245	660
-7025	220
-7685	-660
-8345	-660
-9005	-660
-9225	-220
-9445	-220
-9885	-440
-10545	-660
-10545	0
-10105	440
-9225	880
-8125	1100
-7465	660
-7245	220
-7025	220
-6585	440
-6145	440
-5705	440
-5265	440
-4605	660
-4825	-220
-5265	-440
-6145	-880
-7685	-1540
-8565	-880
-9005	-440
-8785	220
-8785	0
-8565	220
