1.118	1116
2.038	915
4.039	2000
5.128	1089
6.363	1235
7.211	848
9.221	2010
10.45	1229
11.986	1536
13.047	1060
14.006	958
14.72	714
15.774	1054
16.915	1141
18.561	1645
19.563	1002
20.383	819
21.416	1033
22.84	1424
24.479	1630
25.708	1229
27.755	2047
29.087	1331
30.622	1535
32.671	2049
33.962	1291
34.768	806
36.153	1384
37.184	1031
38.217	1032
39.837	1620
40.658	820
42.501	1842
44.145	1643
45.369	1224
46.852	1483
48.648	1796
49.929	1280
50.817	888
52.23	1412
54.281	2051
55.814	1533
57.35	1536
58.476	1126
59.408	932
60.397	989
61.241	844
62.06	819
63.902	1842
64.634	732
66.361	1727
67.804	1443
68.614	809
70.117	1503
72.047	1930
72.812	765
74.143	1331
76.191	2048
77.732	1540
79.557	1825
80.902	1345
82.54	1638
84.006	1465
85.51	1504
86.636	1126
88.288	1651
89.708	1419
91.244	1536
93.191	1947
94.828	1637
96.165	1336
97.798	1633
99.749	1946
101.369	1620
102.22	850
103.838	1617
105.171	1333
105.99	819
107.731	1741
109.109	1378
109.975	866
111.622	1647
113.261	1639
115.104	1843
116.544	1440
117.329	783
118.176	847
119.855	1679
121.454	1599
122.681	1227
123.808	1126
125.754	1946
126.69	936
128.73	2040
129.747	1017
131.691	1944
133.395	1704
134.253	858
135.897	1644
136.955	1058
139.059	2104
141.019	1960
141.972	953
143.869	1897
145.33	1461
146.867	1537
148.102	1235
150.155	2052
151.79	1633
153.432	1642
154.83	1398
156.167	1336
157.928	1761
159.648	1720
161.395	1747
162.43	1035
163.847	1417
165.587	1740
166.634	1046
168.313	1679
169.387	1074
171.32	1933
172.965	1645
173.779	814
175.525	1746
176.551	1026
178.494	1943
179.924	1430
181.476	1552
183.001	1525
184.237	1235
186.214	1977
187.637	1423
188.73	1092
190.782	2052
191.495	713
192.929	1434
194.572	1643
196.031	1459
197.434	1403
198.151	716
199.985	1834
201.741	1755
202.687	946
203.681	993
204.602	921
205.838	1236
206.86	1022
208.58	1720
209.98	1400
211.177	1197
213.208	2031
214.656	1448
215.867	1211
217.095	1228
217.937	842
219.45	1513
221.294	1843
223.265	1971
224.793	1528
225.728	935
227.769	2041
229.46	1691
231.236	1776
232.046	810
233.513	1467
235.341	1828
237.166	1824
238.005	839
239.842	1837
240.955	1113
